"ESC" "CESC" "MES" "CMES" "CM" "CP" "HB" "HE" "HP" "MAC"
"Mbd3l2" -9.96578428466209 -9.60139866568461 -6.67477059854813 -7.16025491559982 -7.49889040188451 -5.21900403922067 -6.27532747398679 -5.51541271557289 -6.3603682314908 -9.96578428466209
"Erap1" 0.950776770908876 0.452256671622721 2.94601768834552 -0.333133614528282 -0.297198801713686 -0.673886252582919 2.92604529998466 1.36306046617026 2.04631464983467 4.85157385387772
"Tmem101" 3.16577518663657 3.38171099418575 3.99602374155618 4.05386883976053 4.31060208418939 4.14435642165635 4.13146570539074 4.02024464176189 3.65649865331831 3.33169104704638
"Cyc1" 7.10848764239824 7.00396400428567 6.61680241848304 6.76232160221413 7.16436621562344 6.41465951733593 6.47190742518471 5.73121813190525 6.467882677935 5.44258763994141
"Olfr872" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Nfia" -2.45641371165369 -2.2453659096547 -1.4341684371546 -0.564690813082478 2.13290979170763 0.304055143262915 -0.808669784919229 1.6523758054696 -0.0473371943201108 0.177163169973385
"Echdc2" 5.35487871211681 5.28478102610765 5.16454526667522 4.9285357267178 4.46393002219257 3.46954818522896 5.06541091634412 2.44258736049933 2.77429341379917 1.26355158862271
"Vdr" -4.62260859194434 -4.06354634572963 -5.31007023160738 -4.86614049983473 -2.56874488217766 -3.52730036958983 -5.31007023160738 -4.26391302092528 -3.31669563627122 1.25935621984363
"Ppt2" 4.72018091840285 4.91349403402703 5.91819429087808 6.28745894813196 6.86734975284075 6.21086857903724 5.39507960199756 5.62917770335821 5.5631745500308 6.76420391051848
"Hcfc2" 0.395752385797296 0.616262792282055 0.451342811882667 0.469925982606464 2.2924585413065 1.67901640665364 1.53620112289932 2.94296322542228 2.84663064684494 3.27040254387406
"Olfr859" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Tep1" 1.21050096307292 1.48722534270453 0.694923978141842 0.859131144473757 1.49923059187054 1.65383835210081 1.02060079242986 1.27282677087304 1.54616432484439 4.19946751841544
"Col4a5" 0.0204198223900313 -0.0566690143545908 1.42913591589652 1.86387395672917 4.28467123994633 3.5321465330498 2.71143734104449 5.07503196878972 3.67912129436728 1.43703615168808
"Ttbk2" 2.34340581743294 2.2316524251273 3.46744365957513 3.0073892594528 2.73994293476709 3.09730090082666 3.45424706168083 3.62837448448254 3.54606855666473 2.57843771670085
"Kif1c" 2.97568655216969 2.91015182612361 3.80197646256497 3.83808314731715 4.21399212728395 4.39406386203428 3.88158768094918 3.90645280448774 2.40256535017357 4.84041424299317
"Tdpoz3" -1.14014233100891 -0.118073956406444 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -6.44039502418771 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Fam198b" 0.68528370596666 0.631413352653681 -2.65314412278681 -2.53963070041473 -0.479859873621407 0.123716913055411 -0.892711567754455 3.63990515887757 2.68525349539294 4.19784470076428
"Dhrs7" 1.05114997729824 0.916229524731434 1.75497595210743 2.02671714710477 4.65318610103277 2.30250346473913 2.28859168710944 2.46318018637451 2.08130244948644 6.11652264850384
"Krtap13-1" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Olfr1314" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -4.18808699779673
"Snx30" 2.11598364382313 1.89200249537967 2.42384083703485 2.10152501427147 1.71956727154165 3.07827479144295 2.83069763598226 4.26787961175615 3.17140113961522 4.43710449506228
"Ccdc64" 3.06215549778646 3.24534560568838 2.34224106256479 2.38257041352297 1.40640894595849 0.650678922876079 0.975030805618765 -0.266077436903546 -0.673886252582919 0.802641176386407
"Olfr1226" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Ugt8a" 0.56560778472712 -0.0158826193617365 -1.03024779904993 -3.05308157507749 -4.39947944403126 -5.97746220327548 -1.12921349438132 -2.90477039509708 -3.59084621555113 -9.96578428466209
"Rbm4b" 2.2924585413065 2.869355116243 2.83984344145337 3.15539865711092 2.51420642562477 2.87252856451822 2.2554726988084 1.62781926563129 1.57885587248848 1.44457487962873
"Smim22" 1.66379491723847 1.54570932354569 1.67999646512325 2.04344768257612 0.949792150278012 -0.127947066738094 1.27796291202329 -9.96578428466209 -2.43931385466988 -9.96578428466209
"Slc2a13" -7.49889040188451 -6.90711194491852 -3.49849156331863 -2.93116849095302 -3.29836896137085 -0.98439167403661 -3.98116964494046 -2.30996661293561 -4.50742031786835 -2.76124546041178
"Mfsd9" -1.34828007544662 -1.54154312506976 -0.404430863105338 -0.352205897708379 -0.515042007182561 -0.363185567763334 -0.00523537551825195 -0.076305749239167 0.502291098810142 2.37119662976741
"Sostdc1" -7.56425311669882 -6.52917507369414 -4.97021255823412 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -6.10503132872624 -6.19617933161229 -9.96578428466209
"Ccdc178" -9.96578428466209 -9.96578428466209 -9.96578428466209 -7.53632995336266 -7.89011930390843 -9.96578428466209 -9.96578428466209 -6.58001281791167 -1.69287183636584 -4.02647906564402
"2510039O18Rik" 4.13223793116509 4.20850749578685 4.17224492576771 4.14085766867684 4.30750714644078 4.02288192119018 4.29944237666648 4.74101412128987 4.75393836964088 5.44730086526056
"Sp1" 4.53071258739166 4.28579397097013 4.12822124714425 3.92299582231064 3.77277706854906 3.5856843464647 4.38679177915858 4.27874228490601 4.4290158478791 3.59036339396253
"Micu3" 1.58779943511992 1.66293818478926 0.814952415468142 0.393196529332739 0.0245333514418829 -0.0121777542422296 1.51035083141612 1.12523461638137 1.11420724904698 0.731329092846211
"Spef2" -4.05041420544548 -3.97364320660762 -2.41565799927768 -2.18254318555162 -3.75158338423285 -4.77225153429281 -3.64969888593999 -3.28495859067001 -6.7585690865499 -0.168599901626942
"Trim31" -9.96578428466209 -9.69574031284798 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -4.38364964352682
"Ltbp1" 2.05447404555741 2.31799354408575 2.5366742934139 2.96002594468557 4.48891325826506 4.78326823656769 1.91229976194229 3.01004797412029 3.2442230139975 -0.0575812345085082
"Mmgt2" 0.596082099537208 0.663291096545319 1.70310755651882 2.00007653799083 1.88021211063575 2.16969419749874 2.21157106300153 2.18573839871306 2.15487928797845 3.51159394338221
"Glt8d2" -2.77314726697673 -3.46665233568736 -1.79440911032287 -2.46005123356126 -2.86269599434703 -3.81683588972864 -1.12107181137069 -0.229323470302408 -0.895690125776378 -2.21379286407387
"Acpp" -2.98187432817591 -2.63615285601903 -3.79329499587108 -4.93442781596834 -5.1978091358299 -4.91884324959864 -3.2732326489854 -6.18050140990415 -1.77772905526643 0.893423310557182
"Grhl1" 2.45224791196474 2.77362217924799 -0.986559173595691 -2.20573748235309 4.12982364221767 -2.5758381115765 -1.35938670720355 -2.55138042431154 -0.801973577129158 -0.745028248015458
"Slc30a4" 1.20923246409522 0.782544104446772 2.66090611983363 2.58217325882556 2.56378206421917 2.32106956868321 3.4253530743531 4.2997659194857 3.84214632583363 3.48055059375812
"Trim8" 3.87233364911659 4.38145786826571 4.05422908522748 4.32418755304235 4.19214070396519 4.55427218587187 4.2997659194857 4.52778329467844 4.44320797651436 4.11915183586996
"E330034G19Rik" -5.52477193413577 -4.42297309394962 -5.23101915063555 -4.15788198781291 -4.58015831858185 -4.34846596752582 -9.96578428466209 -9.96578428466209 -5.12834687828431 -9.96578428466209
"Krtap9-3" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Rnf183" -6.20324997565548 -7.14463828449023 -4.803770537549 -4.26168556336744 -4.80427674841269 -3.56988513385974 -2.44904430528382 -4.03730407584568 -4.44090921938018 -2.76124546041178
"Cabyr" -0.569363958002784 -0.155437401636354 0.393196529332739 0.45981302900682 -0.112907598751182 0.586992702160402 0.904708885989279 0.837131113321344 0.441649570473739 0.286111188294936
"Nrn1l" 0.503667620733116 -0.0873008356399683 -0.427244183311567 -0.305039999645246 -1.27121754506574 -1.84140301362604 -0.754293027569614 -2.1176895679088 -2.46250087489973 -1.52827422089621
"Ccnf" 6.12439169460447 5.96182514583535 5.42704310862107 5.53993852756898 4.81267026744733 4.9913488883718 5.30219074771124 5.06310195657113 5.56891375149391 0.795422062694587
"5430419D17Rik" -9.96578428466209 -9.96578428466209 -6.67477059854813 -6.3322064492762 -6.72238145562844 -6.90955742494256 -6.90466646489447 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Commd3" 3.62185753370439 3.14275341441623 4.41651311969342 4.78585882238668 4.87229055970015 4.56648126864222 4.26950400223537 4.50977658642992 4.5596577914172 5.67841911124248
"Arhgap12" 3.83529008048964 3.93755137164198 4.26674653923894 3.73188039924274 3.66934161582935 4.04423495310892 4.59082594836291 4.98413586269267 4.54902652481484 4.7094589127386
"Armc3" -4.10013493424369 -4.33129471892937 -2.54767346947668 -1.56768072049247 -3.07408751580121 -2.30996661293561 -4.60049560412458 -5.07592781021672 -3.67548041465956 0.83174311594637
"Pus7" 5.37405707691849 5.40242337321708 5.19732201060165 5.2319187073158 4.77324471183762 4.42228683110964 5.65753391480774 4.8021481884787 5.34982340205002 2.99231347275845
"Rgs6" -3.75894413873361 -5.19256603117718 -4.29981270441513 -3.36983407397897 2.1357866200153 -2.80086926317224 -3.40033190877789 -3.59084621555113 -4.26132934164577 -9.96578428466209
"Gria2" -7.89699448009593 -6.09012834599993 -5.0070216193867 -4.24391553643451 -3.05239086139647 0.769495699399072 -2.46095063285611 0.30367716962996 1.26517565929967 -4.63693001514207
"Mon2" 4.08834468801822 4.23096403242665 4.28803090232164 4.10125930617408 4.59199956297751 4.28234247907192 4.48819781638496 5.14042134194258 4.81929617097588 5.22253124082087
"Ank1" -1.51095075437227 -1.78936986353063 -0.824905070327691 -0.596110862397401 1.1765254510725 1.95879687352626 -2.07019971330934 1.37143532379911 6.33156440645816 0.968059702293977
"Lrrtm1" -5.30694851336841 -9.61984112279836 -4.64347370825867 -6.14853635506664 -8.44662438023202 -9.96578428466209 -2.92432463860367 -9.96578428466209 -6.47466437342057 -9.96578428466209
"Cops8" 4.92956832494318 5.03401108183108 5.26859567905112 5.48201754523298 5.25741351033411 5.15497153475072 5.21443805929409 4.80650525333379 4.67545962899161 4.66975342466441
"Dennd4a" -0.0512049986522369 0.0293376421290652 -0.0081820393450913 0.338734009161689 0.187117293448854 0.0135731553256452 0.56560778472712 0.880636669442449 2.33667379301001 2.37797101450919
"Gm11559" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Dusp2" -0.140124348386933 -1.16559539155758 1.83402354476323 1.04257765544023 1.07063139907941 2.8656651089262 4.06008545638519 4.40577471051571 4.32581333544139 1.57387711005847
"Rsph14" -4.4991688384855 -3.49849156331863 -9.96578428466209 -6.10643204753472 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -3.87873653644583 -9.96578428466209
"Ddias" 3.26620491388202 2.84286569196275 2.81961476413547 2.25296884438431 1.36139713445317 0.755584545193514 3.2602761338499 3.02480431926587 3.56874828895592 0.616649954432093
"Sgsm2" 2.40920315016885 2.55380966572666 2.08449201922133 2.21319660120329 1.75877743075796 2.04979296011783 1.79852999968743 1.28558833671848 1.25935621984363 2.18462824981261
"Fam92b" -7.14463828449023 -7.80959526858714 -4.73669220729528 -5.36293658606924 -9.96578428466209 -2.67871895197229 -4.0748995351031 -4.26391302092528 -4.87796056314971 -3.12221842579955
"Khdrbs1" 4.68440255139526 5.08635122262835 5.5397209267228 5.83524972537668 5.26573233957441 6.03160054757474 4.9478604492877 4.90172708858662 4.89921243491882 3.27826356644221
"Gadd45gip1" 5.03473263159946 4.99388855560706 4.59476952591938 4.29275163231127 4.13280217486454 3.84028726546676 5.03764289513015 4.63981524352042 5.0181196537902 4.2012191712452
"AI607873" -8.93179928437362 -9.66578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -4.8309319530942 3.50397155664314
"Dcaf15" 4.8296536005479 4.79462564903757 4.782844998409 4.69016447345662 4.31928939438358 4.55003410942928 4.94130250684716 4.72481846423764 4.86183838348363 3.66309495409017
"4930595M18Rik" -9.96578428466209 -9.66578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Vmn2r41" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Pabpc4" 5.81164590040157 6.32680287445551 5.73456815846531 6.28899403409812 6.40130221147758 5.55432408424631 4.54037338291566 4.41802383761889 5.09696562326571 2.67594395220892
"Zfp781" -3.76742942968262 -3.18145542433444 -4.06354634572963 -3.39542008029027 -3.77960952734392 -3.45372767931979 -4.49130253855151 -4.26391302092528 -5.50243326542171 -4.31333275605316
"Aar2" 4.33575705554649 4.08422595227616 4.64883122507683 4.29233123511518 3.79558538812988 3.81637741655066 5.05822716818703 4.5858374699396 4.79462564903757 4.93038441936155
"Lce1a2" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Lyrm7" -2.23408114411326 -2.45072712428334 -2.56874488217766 -2.30005928630354 -2.38795613262794 -2.76450503946857 -1.69554273360146 -2.13348989759375 -1.31056723707938 -1.34950458176594
"Sugt1" 5.48493536348429 5.45086337258971 4.82600965123993 4.80441391515247 4.56842249576835 4.72859423259229 4.70850158893381 4.99252201925408 4.55259629635918 4.45875605925361
"Wdr81" 1.44757683701269 1.74790238781409 2.51295954021206 2.62272685541205 2.08610095902829 2.00346690153553 2.59673176659426 3.03109630848766 3.10008786042412 4.49267664713855
"Dennd5b" 0.0795022307284402 -0.402368794602189 1.54397584890364 1.37827223120104 1.21772706945051 1.60849294191281 1.67853643685235 2.47596376039852 0.152209810233714 -2.1070185147871
"Olfr1002" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Jade2" 3.07827479144295 2.95233966195941 3.03143901831096 1.90606964623215 1.08584885596858 -0.998915833608726 3.08309433337919 2.2937105896765 0.785347092933018 3.31525714822093
"Sh3bp5l" 5.72622138186865 5.51151603684326 5.74013062719059 5.66826269329577 5.44730086526056 5.45800952836763 5.44000059866898 5.5110462626407 5.33353671600018 5.20557154838886
"Wdr35" 5.01037322970404 4.67008162573956 4.1229241553948 3.79922121859962 3.32798432668617 3.44901542011204 4.06306595679192 2.88368415702506 2.68980428232518 1.19297355386708
"Limd2" 3.63545113200668 3.38533689510232 4.81369878180717 5.06414307150862 4.472636194976 5.18124971134768 5.03860335687271 4.9913488883718 4.58298422801716 4.02895437615055
"Slc25a11" 4.68915867929834 4.76397767326219 5.08583142797746 5.00269499008317 5.29459044317779 5.64387366842611 5.34625243980608 5.51355758712052 5.82462272811657 5.68113835805668
"Erp29" 5.94711865921868 5.80465568180671 5.87367750413286 5.8359024139116 6.0790441129244 5.81473694245787 6.12627212253088 6.41133323392146 6.13553838615966 8.00608937057325
"Mbd3" 7.21427694633596 7.38416797014744 7.15140671051702 7.44829417651558 7.18663526467841 7.07797074443913 6.90568416428633 6.75885309607127 6.93166185382269 5.80688818904424
"Zfp930" 3.59632754693027 2.41062399291251 3.17532481827307 2.31901506021144 1.80924497877326 1.60408464197691 4.1796545353316 2.96516197380482 3.74785896418248 2.43224975579061
"Trank1" -3.03928730332539 -3.46665233568736 -1.60495635183066 -1.54298130903149 -2.50765498700849 -2.96130154691845 -0.207825510248095 -3.16237729560853 -4.06240173933509 -3.42620739857955
"Krt82" -9.96578428466209 -9.63359147517335 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -7.45070779198666 -5.30694851336841 -6.27532747398679 -9.96578428466209
"Bsph2" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Hexim1" 4.53320904308364 4.60874206953175 3.74604705217969 3.85734496980223 3.39786817302266 3.88707892719926 3.53279048620738 3.59355113568642 4.61772427548354 3.40939310709241
"Cpxcr1" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Tmprss11a" -9.96578428466209 -9.66578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -8.87321956915363 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Olfr933" -9.96578428466209 -9.16442715214666 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Actb" 10.8015943250686 9.76538859753782 11.1117072828071 9.45644935379176 9.11965074239472 9.7330618919402 11.7454278608771 11.9704575545405 11.7454278608771 10.7668843799834
"Thbs1" 5.64828498210763 5.32110065746455 2.42962137790665 0.244134823162005 4.76067724017128 1.35730703226948 1.71380533205302 6.66699063370766 8.07422872323358 9.03210549289584
"Gpr101" -9.09960647488489 -9.74879178451786 -6.40755871540772 -6.61562177762792 -8.09803915883944 -9.96578428466209 -9.96578428466209 -9.96578428466209 -5.97746220327548 -9.96578428466209
"Fam174b" 0.419894026749844 0.0909997732083698 -0.141717633348868 0.195268466908336 -0.346026594068308 0.106506779278279 -0.181684372268502 1.1799433065409 0.180112712359677 0.0312271516573594
"Laptm5" 3.37646976992513 3.3599548573109 -3.63238002058305 -3.09288096659629 -0.402754460645949 1.32013125938441 -2.237546177612 0.770067892524212 4.35772942709719 6.74439869010531
"Usp19" 7.17979775134043 7.02594699181477 7.3726247189064 7.38416797014744 7.56158535888943 7.41385616653213 7.49672062657861 7.29956585675405 7.60048256511511 6.79701834119286
"Vmn1r126" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Spp1" 8.88168175130788 8.83997145137087 1.87744147795801 -1.06352989450111 -0.980669908015022 -3.07564599233765 2.12100368472972 0.463248788418027 7.17025819523875 12.4936824309854
"1700021F05Rik" 3.68073449650132 4.0635193024426 3.2420543288792 3.46784184887572 3.75897513028383 2.87790294515467 3.53248178858247 3.07927523862067 3.02181025364615 3.04379685818719
"Grin2c" -5.42051407409695 -5.97361341987545 1.26237568065663 2.22418926802734 1.55692788934515 3.04472629890227 -0.567117654590608 -0.591880265338826 -3.29873620024666 -3.10926987439397
"Scgn" -4.85019557584639 -4.24496029462691 -6.34823967283521 -9.96578428466209 -9.96578428466209 -7.31683440144536 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Apba2" 1.55653846655096 1.20060059467389 1.02216991798571 -0.285264438636768 -2.14825785294773 -1.46268506730581 0.453062065995757 -5.51541271557289 -4.65042905684517 -9.96578428466209
"Ttc27" 4.64607228491292 4.4403879376714 4.48388482216888 4.33836358091314 3.52643722973796 3.42412269820132 4.75905675199577 3.94375666810062 4.34391096698693 2.81159374604004
"Rbpms2" 6.16996619355627 6.43814439696662 4.28756320639963 4.75184344770731 4.78326823656769 4.64539768304964 3.28680027667619 2.59044389090883 2.64210320476466 -1.16535270724801
"Olfr1436" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Rabac1" 4.92201719258327 5.08086020862792 4.69206676502756 4.92259593608235 6.07985958634991 5.55036680327542 4.30327791293406 4.84199155338453 4.07488258687775 6.39868952135949
"Tcerg1l" -2.03245552995653 -1.3345663604247 -3.25507132178986 -2.37715674889402 -4.46299635129745 -1.07020265788813 -4.44187244810461 -3.82958132719695 -4.38090103236549 -4.06492522914897
"Rpl10l" 5.85107947731318 6.25996168336453 -0.193436669653877 -2.28139946572759 -5.535440621655 -4.07114928598032 -0.537409409902921 -4.12307328863529 -4.12307328863529 -3.42620739857955
"Inca1" 0.525743112656186 0.612900385425459 0.076848590844707 0.110334064454373 2.56760054901185 1.64959038061048 1.19469632363031 1.16280267522189 1.19469632363031 1.2022558738367
"Skp2" 4.81351537818682 5.04456166842168 5.40183086970153 5.19392749016068 4.38306890454079 4.99252201925408 5.89285989372511 5.99411107507055 5.68865456608877 3.01719253760826
"Ikzf3" -4.82151940758236 -4.32037450722987 -6.67477059854813 -6.05558437079378 -7.33127339237887 -7.31683440144536 -5.1978091358299 -9.96578428466209 -9.96578428466209 -0.597547273797183
"Rps15" 10.7668843799834 10.6660921645924 10.6660921645924 10.5411776750822 10.4682584942228 10.3612799385959 9.47411511617988 9.42886338593024 9.7330618919402 9.07079647207686
"Ctxn3" -3.06330996402992 -2.73829644967315 -5.31007023160738 -6.3603682314908 -6.4982803808781 -9.96578428466209 -7.14463828449023 -9.96578428466209 -5.97746220327548 -3.89306134093848
"Lrrn4" 2.48324640646099 2.51122328094605 3.20573381114737 3.74869353152254 2.44415619647114 3.62483446562604 3.53995033162549 2.36336411465928 0.725107427334614 -1.74238760496547
"Btbd16" -3.96713915392439 -3.16283895841557 -3.84188266020767 -2.46723464903242 -2.95097399690009 -2.09789420349676 -9.96578428466209 -6.10503132872624 -6.19617933161229 -4.06492522914897
"Hnrnpl" 7.56767548648807 7.45375020353185 7.68711395924437 7.53154543150206 7.13342280697991 7.49299288775289 8.09475216411245 7.7572786782301 8.00944084524638 6.23367037774794
"Scmh1" 3.45263371001478 4.04357338197531 2.05447404555741 2.70924432027205 3.72098726390749 3.88817348039627 1.50946776552103 1.41766329091203 1.97517319169743 1.73000477677047
"Arl4c" 3.81757105988391 3.60864330984257 4.31558816259594 3.23445624379942 2.98431900984264 4.15800864727864 4.71270349429002 4.35631635509241 3.14450121561386 5.35869849864615
"Olfr561" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -3.34724511057219
"Sec22a" 1.46735249845326 1.27501245378343 1.56391682407804 0.913987994688205 0.452659368809239 0.917235923463454 1.80740648434268 2.25171441087754 1.68037796002853 2.64317190288459
"Bcar3" 2.31424035805384 2.59848080398201 3.70127508006875 3.12088828604976 2.76205210709822 1.77332029861283 3.72144152232137 2.94409638729228 1.18949435270851 5.59492389558979
"Pou2af1" -9.96578428466209 -9.96578428466209 -9.96578428466209 -7.31683440144536 -9.96578428466209 -9.108102724957 -9.96578428466209 -9.96578428466209 -5.75316055303907 -9.96578428466209
"Kctd8" -2.85180961056067 -2.00421861559245 -2.33246609462266 -1.98053430543096 -3.15516595565346 -7.36866802677526 -1.31718980429594 -9.96578428466209 -9.96578428466209 -5.31007023160738
"Tmed11" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -7.41263937994356 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Psg18" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Stard7" 4.1647256417463 3.97235631036195 5.09622850892603 4.89672253354533 4.98000759728502 4.45991488212647 5.71387445598082 5.35346468125589 5.83524972537668 4.25780078359978
"Nrde2" 4.40657207095882 4.5292735954231 4.33894503637722 3.94700096868125 3.57218255504292 3.57173679979354 4.67499477940162 4.41640405140613 4.38861744398041 3.70928316664562
"6230416C02Rik" 0.237273511161743 1.35215522787453 -0.0978751413734075 1.09886843748638 0.285827016835906 0.692550796799678 -5.34932667074608 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Fbxo10" 0.524406404480805 0.274607274731677 1.62965812996212 2.08741571790765 2.35516398231239 2.13696489166106 1.53093377021359 2.71466807850246 1.04966206965683 0.932808438628305
"Slc12a4" 5.27361254198845 5.39843962379943 3.9526960081388 3.41814775714483 5.57569804398978 4.02747728846969 4.45749337476285 5.86032430398344 5.13795386265376 5.75018305072244
"Armcx3" -1.5490413424013 -0.650359559407404 1.44395586013389 2.43561630245005 2.68138779920642 3.36695937161644 -0.13000959804045 1.48533269726783 0.129282039039207 1.55308763008492
"Rbks" -0.259176277763179 -0.207170765229889 -0.750370044491824 -0.252133673245229 -1.58000034526709 0.178686517661691 -1.28469801463954 0.37103277420069 0.806549574326914 1.83427117135694
"Rdh11" 3.38343594604266 3.03710383213345 5.18937966764138 4.97750115138754 4.80441391515247 4.03346525446194 5.96182514583535 4.94162891446043 4.68271334502079 5.41095727645772
"Dnajb11" 5.89414330446081 5.71509346065329 6.19213595683558 5.76721624441284 5.68729790153837 5.45641703483664 6.71286708792407 7.00971490237247 6.40287102713787 7.1712692530077
"Rassf10" -1.41354357579893 -0.841816467093929 -1.53932731996925 -1.08714533145112 -1.80227793817291 -1.93009655971006 -0.998915833608726 -1.36979912788614 -2.65300526855328 -9.96578428466209
"Serpina7" -7.30843593444371 -5.6864221893346 -7.25216273324181 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -5.64103095155899 -9.96578428466209
"Nfkbil1" 2.19147785551959 2.2987499228728 2.25514843151064 2.63510654162893 2.83018160456539 2.66712984888759 2.37266376526648 1.84124190416258 1.76658231163509 2.64841894043988
"Clu" 4.00302688697963 3.59291553043433 2.85669104590139 -0.264385122376876 5.72547573379459 4.64641497908146 2.33900487393479 2.85518763688115 3.09205228996583 5.11993161462231
"Lhfpl4" -2.24392658606912 -1.80589492663577 0.692112811220981 1.54683274285635 0.0269605380809577 -1.75370262891293 -0.500751956730527 -2.92613866180872 -3.94149666666404 -4.79674795905471
"Nars2" 1.41404621291696 1.45298597850249 1.65680982365409 1.59893700445245 1.29694964523683 0.947535163780606 2.38683096720404 1.81072913187575 2.23606896249525 2.2388314292234
"Olfr390" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Taar8c" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -4.44578359889951
"Rnf126" 5.13423212601637 5.51484840728129 5.14766578321159 5.59809857194776 5.53010302193815 5.17678267584716 4.45857344235362 3.70394054994996 4.14732170971194 2.86050778856217
"Bok" 3.54273432678493 3.56330625612443 3.33707724820528 2.53016043147956 2.25450444044291 3.63855745563851 3.58690348204807 1.90175374230177 0.698049894230141 -0.9250391318384
"Peg3" 4.12998684773268 4.07949793998227 7.07528055399511 7.2466834222502 7.05060735529157 7.26046765663514 8.25090560110457 7.8847908223082 5.2591504210763 3.49053152938869
